College,Subject,Year,Social Propensity,Club Propensity,Disease State,Adapted Group Size,Gender,Assigned,Group ID,Group Size
Jesus,Computer Science Tripos,3,0,0,0,2,Male,True,762.0,6
Jesus,Economics Tripos,1,0,0,0,5,Female,True,807.0,6
Jesus,Economics Tripos,1,0,0,0,7,Male,True,765.0,3
Jesus,Economics Tripos,1,0,0,0,6,Male,True,810.0,7
Jesus,Economics Tripos,1,0,0,0,6,Female,True,809.0,6
Jesus,Economics Tripos,1,0,0,0,5,Female,True,808.0,7
Jesus,Economics Tripos,2,0,0,0,6,Female,True,769.0,6
Jesus,Economics Tripos,2,0,0,0,9,Female,True,769.0,6
Jesus,Economics Tripos,2,0,0,0,5,Female,True,792.0,8
Jesus,Economics Tripos,2,0,0,0,5,Female,True,759.0,8
Jesus,Economics Tripos,2,0,0,0,5,Female,True,770.0,6
Jesus,Economics Tripos,3,0,0,0,8,Male,True,762.0,6
Jesus,Economics Tripos,3,0,0,0,6,Female,True,823.0,8
Jesus,Economics Tripos,3,0,0,0,8,Female,True,826.0,7
Jesus,Economics Tripos,3,0,0,0,7,Male,True,774.0,7
Jesus,Economics Tripos,3,0,0,0,7,Male,True,801.0,9
Jesus,Education Tripos,1,0,0,0,8,Female,True,767.0,3
Jesus,Education Tripos,1,0,0,0,4,Female,True,768.0,3
Jesus,Education Tripos,2,0,0,0,4,Female,True,759.0,8
Jesus,Education Tripos,2,0,0,0,7,Female,True,817.0,9
Jesus,Education Tripos,3,0,0,0,7,Male,True,825.0,4
Jesus,Education Tripos,3,0,0,0,6,Female,True,772.0,6
Jesus,Engineering Tripos,1,0,0,0,3,Female,True,768.0,3
Jesus,Engineering Tripos,1,0,0,0,6,Female,True,776.0,6
Jesus,Engineering Tripos,1,0,0,0,7,Male,True,810.0,7
Jesus,Engineering Tripos,1,0,0,0,3,Male,True,780.0,6
Jesus,Engineering Tripos,1,0,0,0,3,Male,True,776.0,6
Jesus,Engineering Tripos,1,0,0,0,6,Female,True,780.0,6
Jesus,Engineering Tripos,1,0,0,0,4,Male,True,781.0,4
Jesus,Engineering Tripos,1,0,0,0,5,Male,True,815.0,6
Jesus,Engineering Tripos,1,0,0,0,3,Male,True,783.0,3
Jesus,Engineering Tripos,1,0,0,0,6,Male,True,784.0,6
Jesus,Engineering Tripos,1,0,0,0,5,Male,True,785.0,5
Jesus,Engineering Tripos,1,0,0,0,5,Male,True,810.0,7
Jesus,Engineering Tripos,2,0,0,0,5,Male,True,770.0,6
Jesus,Engineering Tripos,2,0,0,0,5,Male,True,790.0,6
Jesus,Engineering Tripos,2,0,0,0,4,Female,True,771.0,5
Jesus,Engineering Tripos,2,0,0,0,4,Male,True,816.0,9
Jesus,Engineering Tripos,2,0,0,0,6,Male,True,818.0,6
Jesus,Engineering Tripos,2,0,0,0,6,Male,True,803.0,6
Jesus,Engineering Tripos,2,0,0,0,8,Male,True,787.0,8
Jesus,Engineering Tripos,2,0,0,0,7,Male,True,788.0,7
Jesus,Engineering Tripos,2,0,0,0,6,Male,True,789.0,6
Jesus,Engineering Tripos,2,0,0,0,6,Male,True,769.0,6
Jesus,Engineering Tripos,2,0,0,0,6,Male,True,791.0,6
Jesus,Engineering Tripos,2,0,0,0,8,Male,True,792.0,8
Jesus,Engineering Tripos,3,0,0,0,6,Male,True,762.0,6
Jesus,Engineering Tripos,3,0,0,0,8,Male,True,773.0,8
Jesus,Engineering Tripos,3,0,0,0,4,Male,True,773.0,8
Jesus,Engineering Tripos,3,0,0,0,4,Male,True,824.0,7
Jesus,Engineering Tripos,3,0,0,0,7,Male,True,773.0,8
Jesus,Engineering Tripos,3,0,0,0,8,Female,True,773.0,8
Jesus,Engineering Tripos,3,0,0,0,4,Male,True,772.0,6
Jesus,Engineering Tripos,3,0,0,0,9,Male,True,774.0,7
Jesus,Engineering Tripos,3,0,0,0,6,Male,True,773.0,8
Jesus,Engineering Tripos,3,0,0,0,7,Male,True,772.0,6
Jesus,Engineering Tripos,3,0,0,0,3,Male,True,773.0,8
Jesus,Engineering Tripos,3,0,0,0,7,Male,True,774.0,7
Jesus,Engineering Tripos,4,0,0,0,7,Male,True,763.0,4
Jesus,Engineering Tripos,4,0,0,0,6,Male,True,763.0,4
Jesus,Engineering Tripos,4,0,0,0,6,Female,True,832.0,6
Jesus,Engineering Tripos,4,0,0,0,8,Male,True,794.0,7
Jesus,Engineering Tripos,4,0,0,0,8,Male,True,834.0,8
Jesus,Engineering Tripos,4,0,0,0,7,Male,True,764.0,5
Jesus,Engineering Tripos,4,0,0,0,4,Male,True,793.0,4
Jesus,Engineering Tripos,4,0,0,0,7,Male,True,794.0,7
Jesus,Engineering Tripos,4,0,0,0,6,Female,True,795.0,6
Jesus,Engineering Tripos,4,0,0,0,3,Male,True,833.0,3
Jesus,Engineering Tripos,4,0,0,0,5,Female,True,797.0,5
Jesus,Engineering Tripos,4,0,0,0,5,Male,True,832.0,6
Jesus,English Tripos,1,0,0,0,7,Female,True,776.0,6
Jesus,English Tripos,1,0,0,0,7,Male,True,785.0,5
Jesus,English Tripos,1,0,0,0,9,Female,True,776.0,6
Jesus,English Tripos,1,0,0,0,7,Male,True,757.0,6
Jesus,English Tripos,1,0,0,0,9,Female,True,777.0,7
Jesus,English Tripos,1,0,0,0,6,Female,True,811.0,6
Jesus,English Tripos,1,0,0,0,7,Male,True,779.0,3
Jesus,English Tripos,1,0,0,0,10,Female,True,781.0,4
Jesus,English Tripos,2,0,0,0,9,Female,True,759.0,8
Jesus,English Tripos,2,0,0,0,9,Male,True,819.0,6
Jesus,English Tripos,2,0,0,0,8,Female,True,787.0,8
Jesus,English Tripos,2,0,0,0,6,Female,True,788.0,7
Jesus,English Tripos,2,0,0,0,7,Female,True,821.0,6
Jesus,English Tripos,2,0,0,0,9,Female,True,787.0,8
Jesus,English Tripos,2,0,0,0,5,Female,True,787.0,8
Jesus,English Tripos,2,0,0,0,6,Female,True,817.0,9
Jesus,English Tripos,3,0,0,0,7,Male,True,774.0,7
Jesus,English Tripos,3,0,0,0,9,Female,True,774.0,7
Jesus,English Tripos,3,0,0,0,6,Female,True,761.0,5
Jesus,English Tripos,3,0,0,0,5,Male,True,775.0,7
Jesus,English Tripos,3,0,0,0,9,Female,True,775.0,7
Jesus,English Tripos,3,0,0,0,8,Male,True,775.0,7
Jesus,English Tripos,3,0,0,0,9,Female,True,823.0,8
Jesus,English Tripos,3,0,0,0,8,Female,True,775.0,7
Jesus,Geographical Tripos,1,0,0,0,9,Female,True,777.0,7
Jesus,Geographical Tripos,1,0,0,0,8,Female,True,777.0,7
Jesus,Geographical Tripos,1,0,0,0,7,Female,True,767.0,3
Jesus,Geographical Tripos,2,0,0,0,7,Female,True,803.0,6
Jesus,Geographical Tripos,2,0,0,0,6,Female,True,788.0,7
Jesus,Geographical Tripos,2,0,0,0,12,Female,True,788.0,7
Jesus,Geographical Tripos,3,0,0,0,7,Male,True,775.0,7
Jesus,Geographical Tripos,3,0,0,0,9,Male,True,799.0,9
Jesus,Geographical Tripos,3,0,0,0,7,Female,True,800.0,7
Jesus,Historical Tripos,1,0,0,0,5,Female,True,777.0,7
Jesus,Historical Tripos,1,0,0,0,7,Female,True,780.0,6
Jesus,Historical Tripos,1,0,0,0,7,Male,True,782.0,5
Jesus,Historical Tripos,1,0,0,0,7,Female,True,780.0,6
Jesus,Historical Tripos,1,0,0,0,6,Male,True,778.0,3
Jesus,Historical Tripos,1,0,0,0,7,Male,True,813.0,7
Jesus,Historical Tripos,1,0,0,0,11,Male,True,779.0,3
Jesus,Historical Tripos,1,0,0,0,7,Female,True,812.0,7
Jesus,Historical Tripos,2,0,0,0,9,Male,True,805.0,3
Jesus,Historical Tripos,2,0,0,0,6,Female,True,789.0,6
Jesus,Historical Tripos,2,0,0,0,7,Male,True,788.0,7
Jesus,Historical Tripos,2,0,0,0,7,Female,True,788.0,7
Jesus,Historical Tripos,2,0,0,0,7,Female,True,789.0,6
Jesus,Historical Tripos,2,0,0,0,7,Female,True,789.0,6
Jesus,Historical Tripos,2,0,0,0,9,Female,True,835.0,7
Jesus,Historical Tripos,2,0,0,0,7,Female,True,790.0,6
Jesus,Historical Tripos,3,0,0,0,8,Male,True,775.0,7
Jesus,Historical Tripos,3,0,0,0,7,Male,True,799.0,9
Jesus,Historical Tripos,3,0,0,0,8,Male,True,830.0,6
Jesus,Historical Tripos,3,0,0,0,11,Male,True,799.0,9
Jesus,Historical Tripos,3,0,0,0,8,Female,True,800.0,7
Jesus,Historical Tripos,3,0,0,0,9,Female,True,799.0,9
Jesus,Historical Tripos,3,0,0,0,9,Female,True,825.0,4
Jesus,Historical Tripos,3,0,0,0,6,Female,True,799.0,9
Jesus,History & Politics Tripos,1,0,0,0,7,Female,True,778.0,3
Jesus,History & Politics Tripos,1,0,0,0,6,Male,True,776.0,6
Jesus,History & Politics Tripos,2,0,0,0,9,Female,True,790.0,6
Jesus,History & Politics Tripos,2,0,0,0,8,Female,True,791.0,6
Jesus,History & Politics Tripos,3,0,0,0,8,Female,True,800.0,7
Jesus,History & Politics Tripos,3,0,0,0,6,Male,True,800.0,7
Jesus,History and Mod Lang Tripos,1,0,0,0,6,Male,True,1188.0,7
Jesus,History and Mod Lang Tripos,2,0,0,0,9,Female,True,791.0,6
Jesus,History and Mod Lang Tripos,4,0,0,0,8,Female,True,793.0,4
Jesus,History of Art Tripos,1,0,0,0,7,Female,True,781.0,4
Jesus,History of Art Tripos,2,0,0,0,8,Female,True,790.0,6
Jesus,History of Art Tripos,3,0,0,0,9,Female,True,800.0,7
Jesus,"Hum, Soc & Pol Sciences Tripos",1,0,0,0,7,Female,True,812.0,7
Jesus,"Hum, Soc & Pol Sciences Tripos",1,0,0,0,8,Male,True,812.0,7
Jesus,"Hum, Soc & Pol Sciences Tripos",1,0,0,0,7,Male,True,782.0,5
Jesus,"Hum, Soc & Pol Sciences Tripos",1,0,0,0,7,Female,True,784.0,6
Jesus,"Hum, Soc & Pol Sciences Tripos",2,0,0,0,7,Female,True,771.0,5
Jesus,"Hum, Soc & Pol Sciences Tripos",2,0,0,0,9,Female,True,820.0,9
Jesus,"Hum, Soc & Pol Sciences Tripos",2,0,0,0,11,Male,True,791.0,6
Jesus,"Hum, Soc & Pol Sciences Tripos",2,0,0,0,7,Female,True,820.0,9
Jesus,"Hum, Soc & Pol Sciences Tripos",3,0,0,0,11,Male,True,799.0,9
Jesus,"Hum, Soc & Pol Sciences Tripos",3,0,0,0,6,Female,True,800.0,7
Jesus,"Hum, Soc & Pol Sciences Tripos",3,0,0,0,8,Female,True,801.0,9
Jesus,"Hum, Soc & Pol Sciences Tripos",3,0,0,0,5,Female,True,799.0,9
Jesus,Land Economy Tripos,1,0,0,0,9,Female,True,813.0,7
Jesus,Land Economy Tripos,1,0,0,0,5,Male,True,783.0,3
Jesus,Land Economy Tripos,2,0,0,0,4,Male,True,792.0,8
Jesus,Land Economy Tripos,2,0,0,0,7,Female,True,820.0,9
Jesus,Land Economy Tripos,3,0,0,0,9,Male,True,801.0,9
Jesus,Land Economy Tripos,3,0,0,0,8,Male,True,802.0,8
Jesus,Law Tripos,1,0,0,0,9,Female,True,815.0,6
Jesus,Law Tripos,1,0,0,0,8,Female,True,784.0,6
Jesus,Law Tripos,1,0,0,0,7,Female,True,785.0,5
Jesus,Law Tripos,1,0,0,0,7,Male,True,776.0,6
Jesus,Law Tripos,1,0,0,0,9,Female,True,777.0,7
Jesus,Law Tripos,1,0,0,0,5,Female,True,779.0,3
Jesus,Law Tripos,1,0,0,0,6,Male,True,807.0,6
Jesus,Law Tripos,2,0,0,0,6,Female,True,792.0,8
Jesus,Law Tripos,2,0,0,0,9,Female,True,792.0,8
Jesus,Law Tripos,2,0,0,0,6,Female,True,822.0,7
Jesus,Law Tripos,2,0,0,0,8,Female,True,820.0,9
Jesus,Law Tripos,2,0,0,0,7,Female,True,771.0,5
Jesus,Law Tripos,2,0,0,0,6,Male,True,384.0,7
Jesus,Law Tripos,2,0,0,0,7,Female,True,816.0,9
Jesus,Law Tripos,3,0,0,0,9,Female,True,800.0,7
Jesus,Law Tripos,3,0,0,0,6,Female,True,801.0,9
Jesus,Law Tripos,3,0,0,0,9,Female,True,830.0,6
Jesus,Law Tripos,3,0,0,0,9,Female,True,799.0,9
Jesus,Law Tripos,3,0,0,0,7,Male,True,762.0,6
Jesus,Law Tripos,3,0,0,0,7,Female,True,801.0,9
Jesus,Law Tripos,3,0,0,0,7,Female,True,801.0,9
Jesus,Linguistics Tripos,1,0,0,0,8,Male,True,780.0,6
Jesus,Linguistics Tripos,2,0,0,0,7,Female,True,803.0,6
Jesus,Linguistics Tripos,3,0,0,0,8,Female,True,760.0,7
Jesus,Mathematical Tripos,1,0,0,0,6,Female,True,780.0,6
Jesus,Mathematical Tripos,1,0,0,0,5,Male,True,786.0,5
Jesus,Mathematical Tripos,1,0,0,0,4,Male,True,785.0,5
Jesus,Mathematical Tripos,1,0,0,0,5,Male,True,784.0,6
Jesus,Mathematical Tripos,1,0,0,0,3,Male,True,786.0,5
Jesus,Mathematical Tripos,1,0,0,0,2,Male,True,804.0,3
Jesus,Mathematical Tripos,2,0,0,0,4,Male,True,803.0,6
Jesus,Mathematical Tripos,2,0,0,0,6,Male,True,822.0,7
Jesus,Mathematical Tripos,2,0,0,0,2,Male,True,758.0,7
Jesus,Mathematical Tripos,2,0,0,0,8,Male,True,789.0,6
Jesus,Mathematical Tripos,2,0,0,0,2,Female,True,467.0,10
Jesus,Mathematical Tripos,2,0,0,0,4,Male,True,758.0,7
Jesus,Mathematical Tripos,3,0,0,0,5,Female,True,760.0,7
Jesus,Mathematical Tripos,3,0,0,0,2,Female,True,802.0,8
Jesus,Mathematical Tripos,3,0,0,0,4,Female,True,824.0,7
Jesus,Mathematical Tripos,3,0,0,0,4,Female,True,802.0,8
Jesus,Mathematical Tripos,3,0,0,0,6,Male,True,802.0,8
Jesus,Mathematical Tripos,3,0,0,0,4,Female,True,824.0,7
Jesus,Mathematical Tripos,4,0,0,0,4,Male,True,794.0,7
Jesus,Medicine,1,0,0,0,5,Male,True,756.0,8
Jesus,Medicine,1,0,0,0,8,Male,True,804.0,3
Jesus,Medicine,1,0,0,0,6,Female,True,807.0,6
Jesus,Medicine,1,0,0,0,7,Female,True,808.0,7
Jesus,Medicine,1,0,0,0,6,Male,True,809.0,6
Jesus,Medicine,1,0,0,0,7,Male,True,810.0,7
Jesus,Medicine,1,0,0,0,6,Female,True,811.0,6
Jesus,Medicine,1,0,0,0,7,Female,True,812.0,7
Jesus,Medicine,1,0,0,0,7,Male,True,813.0,7
Jesus,Medicine,1,0,0,0,8,Male,True,814.0,8
Jesus,Medicine,1,0,0,0,6,Male,True,784.0,6
Jesus,Medicine,2,0,0,0,7,Female,True,805.0,3
Jesus,Medicine,2,0,0,0,4,Female,True,806.0,4
Jesus,Medicine,2,0,0,0,6,Male,True,792.0,8
Jesus,Medicine,2,0,0,0,8,Male,True,817.0,9
Jesus,Medicine,2,0,0,0,9,Male,True,820.0,9
Jesus,Medicine,2,0,0,0,9,Female,True,817.0,9
Jesus,Medicine,2,0,0,0,6,Female,True,818.0,6
Jesus,Medicine,2,0,0,0,6,Female,True,787.0,8
Jesus,Medicine,2,0,0,0,9,Female,True,820.0,9
Jesus,Medicine,2,0,0,0,6,Male,True,821.0,6
Jesus,Medicine,2,0,0,0,7,Female,True,822.0,7
Jesus,Medicine,3,0,0,0,6,Male,True,802.0,8
Jesus,Medicine,3,0,0,0,8,Female,True,761.0,5
Jesus,Medicine,3,0,0,0,8,Female,True,775.0,7
Jesus,Medicine,3,0,0,0,7,Female,True,824.0,7
Jesus,Medicine,3,0,0,0,4,Female,True,825.0,4
Jesus,Medicine,3,0,0,0,7,Female,True,826.0,7
Jesus,Medicine,3,0,0,0,6,Male,True,827.0,6
Jesus,Medicine,3,0,0,0,8,Male,True,828.0,8
Jesus,Medicine,3,0,0,0,7,Female,True,829.0,7
Jesus,Medicine,3,0,0,0,6,Male,True,799.0,9
Jesus,Medicine,3,0,0,0,7,Female,True,831.0,7
Jesus,Medicine,4,0,0,0,4,Female,True,794.0,7
Jesus,Medicine,4,0,0,0,6,Male,True,794.0,7
Jesus,Medicine,4,0,0,0,5,Male,True,793.0,4
Jesus,Medicine,4,0,0,0,6,Male,True,795.0,6
Jesus,Medicine,4,0,0,0,5,Female,True,794.0,7
Jesus,Medicine,4,0,0,0,4,Female,True,764.0,5
Jesus,Medicine,4,0,0,0,7,Female,True,834.0,8
Jesus,Medicine,4,0,0,0,8,Male,True,795.0,6
Jesus,Medicine,4,0,0,0,6,Male,True,833.0,3
Jesus,Medicine,4,0,0,0,8,Male,True,798.0,5
Jesus,Medicine,4,0,0,0,8,Male,True,796.0,3
Jesus,Mod & Med Langs Tripos,1,0,0,0,8,Female,True,811.0,6
Jesus,Mod & Med Langs Tripos,1,0,0,0,9,Female,True,811.0,6
Jesus,Mod & Med Langs Tripos,1,0,0,0,9,Female,True,765.0,3
Jesus,Mod & Med Langs Tripos,1,0,0,0,6,Male,True,757.0,6
Jesus,Mod & Med Langs Tripos,1,0,0,0,8,Female,True,807.0,6
Jesus,Mod & Med Langs Tripos,1,0,0,0,8,Female,True,786.0,5
Jesus,Mod & Med Langs Tripos,1,0,0,0,8,Female,True,809.0,6
Jesus,Mod & Med Langs Tripos,1,0,0,0,9,Female,True,809.0,6
Jesus,Mod & Med Langs Tripos,2,0,0,0,5,Female,True,817.0,9
Jesus,Mod & Med Langs Tripos,2,0,0,0,7,Female,True,770.0,6
Jesus,Mod & Med Langs Tripos,2,0,0,0,8,Female,True,816.0,9
Jesus,Mod & Med Langs Tripos,2,0,0,0,8,Male,True,816.0,9
Jesus,Mod & Med Langs Tripos,2,0,0,0,9,Male,True,817.0,9
Jesus,Mod & Med Langs Tripos,2,0,0,0,9,Female,True,787.0,8
Jesus,Mod & Med Langs Tripos,2,0,0,0,8,Female,True,816.0,9
Jesus,Mod & Med Langs Tripos,2,0,0,0,10,Female,True,816.0,9
Jesus,Mod & Med Langs Tripos,4,0,0,0,6,Female,True,499.0,6
Jesus,Mod & Med Langs Tripos,4,0,0,0,7,Female,True,796.0,3
Jesus,Mod & Med Langs Tripos,4,0,0,0,10,Female,True,797.0,5
Jesus,Mod & Med Langs Tripos,4,0,0,0,6,Male,True,834.0,8
Jesus,Mod & Med Langs Tripos,4,0,0,0,8,Male,True,798.0,5
Jesus,Mod & Med Langs Tripos,4,0,0,0,6,Female,True,795.0,6
Jesus,Mod & Med Langs Tripos,4,0,0,0,9,Female,True,797.0,5
Jesus,Mod & Med Langs Tripos,4,0,0,0,7,Female,True,798.0,5
Jesus,Music Tripos,1,0,0,0,10,Male,True,766.0,3
Jesus,Music Tripos,1,0,0,0,10,Female,True,808.0,7
Jesus,Music Tripos,1,0,0,0,8,Male,True,808.0,7
Jesus,Music Tripos,2,0,0,0,6,Female,True,816.0,9
Jesus,Music Tripos,2,0,0,0,7,Male,True,818.0,6
Jesus,Music Tripos,2,0,0,0,8,Female,True,817.0,9
Jesus,Music Tripos,3,0,0,0,10,Female,True,823.0,8
Jesus,Music Tripos,3,0,0,0,7,Female,True,823.0,8
Jesus,Music Tripos,3,0,0,0,9,Male,True,823.0,8
Jesus,Natural Sciences Tripos,1,0,0,0,4,Female,True,808.0,7
Jesus,Natural Sciences Tripos,1,0,0,0,6,Male,True,777.0,7
Jesus,Natural Sciences Tripos,1,0,0,0,6,Female,True,809.0,6
Jesus,Natural Sciences Tripos,1,0,0,0,4,Female,True,786.0,5
Jesus,Natural Sciences Tripos,1,0,0,0,6,Female,True,777.0,7
Jesus,Natural Sciences Tripos,1,0,0,0,6,Male,True,765.0,3
Jesus,Natural Sciences Tripos,1,0,0,0,5,Male,True,810.0,7
Jesus,Natural Sciences Tripos,1,0,0,0,5,Female,True,809.0,6
Jesus,Natural Sciences Tripos,1,0,0,0,5,Male,True,810.0,7
Jesus,Natural Sciences Tripos,1,0,0,0,8,Male,True,767.0,3
Jesus,Natural Sciences Tripos,1,0,0,0,3,Female,True,766.0,3
Jesus,Natural Sciences Tripos,1,0,0,0,6,Male,True,811.0,6
Jesus,Natural Sciences Tripos,1,0,0,0,5,Male,True,808.0,7
Jesus,Natural Sciences Tripos,1,0,0,0,4,Female,True,785.0,5
Jesus,Natural Sciences Tripos,1,0,0,0,6,Female,True,811.0,6
Jesus,Natural Sciences Tripos,1,0,0,0,5,Female,True,836.0,5
Jesus,Natural Sciences Tripos,1,0,0,0,5,Male,True,782.0,5
Jesus,Natural Sciences Tripos,1,0,0,0,7,Male,True,812.0,7
Jesus,Natural Sciences Tripos,1,0,0,0,4,Female,True,814.0,8
Jesus,Natural Sciences Tripos,1,0,0,0,5,Female,True,812.0,7
Jesus,Natural Sciences Tripos,1,0,0,0,6,Male,True,783.0,3
Jesus,Natural Sciences Tripos,1,0,0,0,4,Female,True,804.0,3
Jesus,Natural Sciences Tripos,1,0,0,0,6,Male,True,813.0,7
Jesus,Natural Sciences Tripos,1,0,0,0,6,Male,True,786.0,5
Jesus,Natural Sciences Tripos,1,0,0,0,8,Female,True,813.0,7
Jesus,Natural Sciences Tripos,1,0,0,0,6,Female,True,813.0,7
Jesus,Natural Sciences Tripos,1,0,0,0,6,Female,True,814.0,8
Jesus,Natural Sciences Tripos,1,0,0,0,6,Male,True,814.0,8
Jesus,Natural Sciences Tripos,1,0,0,0,7,Male,True,813.0,7
Jesus,Natural Sciences Tripos,2,0,0,0,5,Female,True,806.0,4
Jesus,Natural Sciences Tripos,2,0,0,0,6,Male,True,792.0,8
Jesus,Natural Sciences Tripos,2,0,0,0,7,Male,True,770.0,6
Jesus,Natural Sciences Tripos,2,0,0,0,5,Female,True,817.0,9
Jesus,Natural Sciences Tripos,2,0,0,0,6,Male,True,817.0,9
Jesus,Natural Sciences Tripos,2,0,0,0,6,Male,True,803.0,6
Jesus,Natural Sciences Tripos,2,0,0,0,5,Female,True,818.0,6
Jesus,Natural Sciences Tripos,2,0,0,0,3,Male,True,818.0,6
Jesus,Natural Sciences Tripos,2,0,0,0,6,Female,True,822.0,7
Jesus,Natural Sciences Tripos,2,0,0,0,5,Female,True,819.0,6
Jesus,Natural Sciences Tripos,2,0,0,0,5,Female,True,789.0,6
Jesus,Natural Sciences Tripos,2,0,0,0,3,Female,True,769.0,6
Jesus,Natural Sciences Tripos,2,0,0,0,6,Male,True,819.0,6
Jesus,Natural Sciences Tripos,2,0,0,0,6,Male,True,819.0,6
Jesus,Natural Sciences Tripos,2,0,0,0,8,Male,True,818.0,6
Jesus,Natural Sciences Tripos,2,0,0,0,3,Female,True,758.0,7
Jesus,Natural Sciences Tripos,2,0,0,0,7,Male,True,791.0,6
Jesus,Natural Sciences Tripos,2,0,0,0,6,Female,True,816.0,9
Jesus,Natural Sciences Tripos,2,0,0,0,6,Male,True,790.0,6
Jesus,Natural Sciences Tripos,2,0,0,0,6,Male,True,835.0,7
Jesus,Natural Sciences Tripos,2,0,0,0,9,Male,True,820.0,9
Jesus,Natural Sciences Tripos,2,0,0,0,3,Female,True,820.0,9
Jesus,Natural Sciences Tripos,2,0,0,0,6,Female,True,792.0,8
Jesus,Natural Sciences Tripos,2,0,0,0,7,Female,True,821.0,6
Jesus,Natural Sciences Tripos,2,0,0,0,3,Female,True,821.0,6
Jesus,Natural Sciences Tripos,2,0,0,0,4,Male,True,787.0,8
Jesus,Natural Sciences Tripos,2,0,0,0,3,Female,True,821.0,6
Jesus,Natural Sciences Tripos,2,0,0,0,6,Female,True,822.0,7
Jesus,Natural Sciences Tripos,2,0,0,0,4,Male,True,819.0,6
Jesus,Natural Sciences Tripos,3,0,0,0,5,Male,True,772.0,6
Jesus,Natural Sciences Tripos,3,0,0,0,6,Male,True,823.0,8
Jesus,Natural Sciences Tripos,3,0,0,0,6,Male,True,824.0,7
Jesus,Natural Sciences Tripos,3,0,0,0,5,Male,True,802.0,8
Jesus,Natural Sciences Tripos,3,0,0,0,6,Female,True,824.0,7
Jesus,Natural Sciences Tripos,3,0,0,0,6,Male,True,802.0,8
Jesus,Natural Sciences Tripos,3,0,0,0,7,Male,True,823.0,8
Jesus,Natural Sciences Tripos,3,0,0,0,7,Female,True,823.0,8
Jesus,Natural Sciences Tripos,3,0,0,0,6,Male,True,773.0,8
Jesus,Natural Sciences Tripos,3,0,0,0,6,Male,True,801.0,9
Jesus,Natural Sciences Tripos,3,0,0,0,7,Female,True,826.0,7
Jesus,Natural Sciences Tripos,3,0,0,0,7,Male,True,830.0,6
Jesus,Natural Sciences Tripos,3,0,0,0,6,Female,True,826.0,7
Jesus,Natural Sciences Tripos,3,0,0,0,5,Male,True,773.0,8
Jesus,Natural Sciences Tripos,3,0,0,0,4,Male,True,762.0,6
Jesus,Natural Sciences Tripos,3,0,0,0,5,Male,True,825.0,4
Jesus,Natural Sciences Tripos,3,0,0,0,7,Female,True,774.0,7
Jesus,Natural Sciences Tripos,3,0,0,0,5,Female,True,826.0,7
Jesus,Natural Sciences Tripos,3,0,0,0,6,Female,True,830.0,6
Jesus,Natural Sciences Tripos,3,0,0,0,9,Male,True,827.0,6
Jesus,Natural Sciences Tripos,3,0,0,0,5,Female,True,827.0,6
Jesus,Natural Sciences Tripos,3,0,0,0,6,Female,True,761.0,5
Jesus,Natural Sciences Tripos,3,0,0,0,4,Female,True,827.0,6
Jesus,Natural Sciences Tripos,3,0,0,0,3,Male,True,1487.0,8
Jesus,Natural Sciences Tripos,3,0,0,0,6,Female,True,760.0,7
Jesus,Natural Sciences Tripos,3,0,0,0,5,Female,True,828.0,8
Jesus,Natural Sciences Tripos,3,0,0,0,10,Male,True,828.0,8
Jesus,Natural Sciences Tripos,3,0,0,0,5,Female,True,828.0,8
Jesus,Natural Sciences Tripos,3,0,0,0,6,Male,True,829.0,7
Jesus,Natural Sciences Tripos,4,0,0,0,6,Male,True,798.0,5
Jesus,Natural Sciences Tripos,4,0,0,0,6,Male,True,832.0,6
Jesus,Natural Sciences Tripos,4,0,0,0,5,Female,True,832.0,6
Jesus,Natural Sciences Tripos,4,0,0,0,3,Male,True,833.0,3
Jesus,Natural Sciences Tripos,4,0,0,0,5,Male,True,795.0,6
Jesus,Natural Sciences Tripos,4,0,0,0,4,Female,True,499.0,6
Jesus,Natural Sciences Tripos,4,0,0,0,5,Male,True,797.0,5
Jesus,Natural Sciences Tripos,4,0,0,0,4,Male,True,499.0,6
Jesus,Natural Sciences Tripos,4,0,0,0,5,Female,True,795.0,6
Jesus,Natural Sciences Tripos,4,0,0,0,3,Male,True,793.0,4
Jesus,Natural Sciences Tripos,4,0,0,0,5,Female,True,796.0,3
Jesus,Natural Sciences Tripos,4,0,0,0,3,Female,True,798.0,5
Jesus,Natural Sciences Tripos,4,0,0,0,8,Female,True,834.0,8
Jesus,Natural Sciences Tripos,4,0,0,0,9,Female,True,797.0,5
Jesus,Natural Sciences Tripos,4,0,0,0,9,Male,True,834.0,8
Jesus,Natural Sciences Tripos,4,0,0,0,6,Female,True,794.0,7
Jesus,Natural Sciences Tripos,4,0,0,0,6,Male,True,834.0,8
Jesus,Natural Sciences Tripos,4,0,0,0,6,Male,True,834.0,8
Jesus,Natural Sciences Tripos,4,0,0,0,5,Male,True,764.0,5
Jesus,Natural Sciences Tripos,4,0,0,0,5,Female,True,834.0,8
Jesus,Philosophy Tripos,1,0,0,0,8,Female,True,814.0,8
Jesus,Philosophy Tripos,1,0,0,0,8,Male,True,814.0,8
Jesus,Philosophy Tripos,1,0,0,0,6,Female,True,807.0,6
Jesus,Philosophy Tripos,2,0,0,0,7,Male,True,822.0,7
Jesus,Philosophy Tripos,2,0,0,0,7,Male,True,816.0,9
Jesus,Philosophy Tripos,2,0,0,0,9,Male,True,822.0,7
