Student ID,College,Subject,Year,Social Propensity,Club Propensity,Disease State,Adapted Group Size,Gender
006023,Magdalene,Engineering Tripos,2,0,0,0,5,Male
006024,Magdalene,Engineering Tripos,2,0,0,0,4,Male
006025,Magdalene,Engineering Tripos,2,0,0,0,7,Female
006026,Magdalene,Engineering Tripos,2,0,0,0,5,Male
006027,Magdalene,Engineering Tripos,2,0,0,0,5,Male
006028,Magdalene,Engineering Tripos,2,0,0,0,6,Male
006029,Magdalene,Engineering Tripos,3,0,0,0,6,Male
006030,Magdalene,Engineering Tripos,3,0,0,0,7,Male
006031,Magdalene,Engineering Tripos,3,0,0,0,5,Male
006032,Magdalene,Engineering Tripos,3,0,0,0,7,Female
006033,Magdalene,Engineering Tripos,3,0,0,0,7,Male
006034,Magdalene,Engineering Tripos,3,0,0,0,7,Male
006035,Magdalene,Engineering Tripos,3,0,0,0,4,Male
006036,Magdalene,Engineering Tripos,3,0,0,0,6,Male
006037,Magdalene,Engineering Tripos,3,0,0,0,4,Male
006038,Magdalene,Engineering Tripos,3,0,0,0,7,Male
006039,Magdalene,Engineering Tripos,4,0,0,0,3,Male
006040,Magdalene,Engineering Tripos,4,0,0,0,6,Female
006041,Magdalene,Engineering Tripos,4,0,0,0,6,Male
006042,Magdalene,Engineering Tripos,4,0,0,0,5,Female
006043,Magdalene,Engineering Tripos,4,0,0,0,5,Female
006044,Magdalene,Engineering Tripos,4,0,0,0,5,Male
006045,Magdalene,Engineering Tripos,4,0,0,0,6,Male
006046,Magdalene,Engineering Tripos,4,0,0,0,4,Female
006047,Magdalene,Engineering Tripos,4,0,0,0,6,Male
006048,Magdalene,Engineering Tripos,4,0,0,0,6,Male
006049,Magdalene,English Tripos,1,0,0,0,9,Female
006050,Magdalene,English Tripos,1,0,0,0,7,Female
006051,Magdalene,English Tripos,1,0,0,0,7,Female
006052,Magdalene,English Tripos,1,0,0,0,7,Male
006053,Magdalene,English Tripos,1,0,0,0,7,Female
006054,Magdalene,English Tripos,1,0,0,0,5,Female
006055,Magdalene,English Tripos,2,0,0,0,9,Female
006056,Magdalene,English Tripos,2,0,0,0,9,Female
006057,Magdalene,English Tripos,2,0,0,0,8,Female
006058,Magdalene,English Tripos,2,0,0,0,11,Female
006059,Magdalene,English Tripos,2,0,0,0,9,Female
006060,Magdalene,English Tripos,2,0,0,0,7,Female
006061,Magdalene,English Tripos,3,0,0,0,9,Female
006062,Magdalene,English Tripos,3,0,0,0,8,Female
006063,Magdalene,English Tripos,3,0,0,0,8,Female
006064,Magdalene,English Tripos,3,0,0,0,7,Female
006065,Magdalene,English Tripos,3,0,0,0,8,Female
006066,Magdalene,English Tripos,3,0,0,0,10,Female
006067,Magdalene,Geographical Tripos,1,0,0,0,9,Male
006068,Magdalene,Geographical Tripos,2,0,0,0,8,Male
006069,Magdalene,Geographical Tripos,3,0,0,0,7,Female
006070,Magdalene,Historical Tripos,1,0,0,0,7,Female
006071,Magdalene,Historical Tripos,1,0,0,0,6,Female
006072,Magdalene,Historical Tripos,1,0,0,0,7,Female
006073,Magdalene,Historical Tripos,1,0,0,0,7,Female
006074,Magdalene,Historical Tripos,2,0,0,0,9,Female
006075,Magdalene,Historical Tripos,2,0,0,0,7,Female
006076,Magdalene,Historical Tripos,2,0,0,0,9,Male
006077,Magdalene,Historical Tripos,2,0,0,0,9,Female
006078,Magdalene,Historical Tripos,3,0,0,0,7,Female
006079,Magdalene,Historical Tripos,3,0,0,0,11,Female
006080,Magdalene,Historical Tripos,3,0,0,0,8,Female
006081,Magdalene,Historical Tripos,3,0,0,0,5,Male
006082,Magdalene,History & Politics Tripos,1,0,0,0,7,Male
006083,Magdalene,History & Politics Tripos,1,0,0,0,7,Male
006084,Magdalene,History & Politics Tripos,2,0,0,0,7,Male
006085,Magdalene,History & Politics Tripos,2,0,0,0,6,Male
006086,Magdalene,History & Politics Tripos,3,0,0,0,8,Female
006087,Magdalene,History & Politics Tripos,3,0,0,0,7,Female
006088,Magdalene,History of Art Tripos,1,0,0,0,5,Female
006089,Magdalene,History of Art Tripos,2,0,0,0,9,Female
006090,Magdalene,History of Art Tripos,3,0,0,0,7,Female
006091,Magdalene,"Hum, Soc & Pol Sciences Tripos",1,0,0,0,9,Female
006092,Magdalene,"Hum, Soc & Pol Sciences Tripos",1,0,0,0,7,Female
006093,Magdalene,"Hum, Soc & Pol Sciences Tripos",1,0,0,0,9,Female
006094,Magdalene,"Hum, Soc & Pol Sciences Tripos",1,0,0,0,10,Female
006095,Magdalene,"Hum, Soc & Pol Sciences Tripos",1,0,0,0,5,Female
006096,Magdalene,"Hum, Soc & Pol Sciences Tripos",2,0,0,0,5,Female
006097,Magdalene,"Hum, Soc & Pol Sciences Tripos",2,0,0,0,7,Female
006098,Magdalene,"Hum, Soc & Pol Sciences Tripos",2,0,0,0,8,Female
006099,Magdalene,"Hum, Soc & Pol Sciences Tripos",2,0,0,0,5,Male
006100,Magdalene,"Hum, Soc & Pol Sciences Tripos",2,0,0,0,7,Male
006101,Magdalene,"Hum, Soc & Pol Sciences Tripos",3,0,0,0,7,Male
006102,Magdalene,"Hum, Soc & Pol Sciences Tripos",3,0,0,0,9,Female
006103,Magdalene,"Hum, Soc & Pol Sciences Tripos",3,0,0,0,8,Female
006104,Magdalene,"Hum, Soc & Pol Sciences Tripos",3,0,0,0,7,Male
006105,Magdalene,"Hum, Soc & Pol Sciences Tripos",3,0,0,0,9,Female
006106,Magdalene,Land Economy Tripos,1,0,0,0,7,Male
006107,Magdalene,Land Economy Tripos,1,0,0,0,8,Male
006108,Magdalene,Land Economy Tripos,1,0,0,0,7,Female
006109,Magdalene,Land Economy Tripos,2,0,0,0,6,Female
006110,Magdalene,Land Economy Tripos,2,0,0,0,6,Male
006111,Magdalene,Land Economy Tripos,2,0,0,0,6,Male
006112,Magdalene,Land Economy Tripos,3,0,0,0,6,Female
006113,Magdalene,Land Economy Tripos,3,0,0,0,7,Male
006114,Magdalene,Land Economy Tripos,3,0,0,0,6,Female
006115,Magdalene,Law Tripos,1,0,0,0,9,Female
006116,Magdalene,Law Tripos,1,0,0,0,6,Male
006117,Magdalene,Law Tripos,1,0,0,0,5,Female
006118,Magdalene,Law Tripos,1,0,0,0,7,Female
006119,Magdalene,Law Tripos,1,0,0,0,7,Female
006120,Magdalene,Law Tripos,1,0,0,0,10,Female
006121,Magdalene,Law Tripos,1,0,0,0,8,Male
006122,Magdalene,Law Tripos,1,0,0,0,5,Female
006123,Magdalene,Law Tripos,2,0,0,0,5,Male
006124,Magdalene,Law Tripos,2,0,0,0,6,Male
006125,Magdalene,Law Tripos,2,0,0,0,8,Male
006126,Magdalene,Law Tripos,2,0,0,0,5,Male
006127,Magdalene,Law Tripos,2,0,0,0,10,Female
006128,Magdalene,Law Tripos,2,0,0,0,5,Female
006129,Magdalene,Law Tripos,2,0,0,0,8,Female
006130,Magdalene,Law Tripos,2,0,0,0,7,Male
006131,Magdalene,Law Tripos,3,0,0,0,7,Male
006132,Magdalene,Law Tripos,3,0,0,0,8,Male
006133,Magdalene,Law Tripos,3,0,0,0,8,Male
006134,Magdalene,Law Tripos,3,0,0,0,4,Male
006135,Magdalene,Law Tripos,3,0,0,0,8,Female
006136,Magdalene,Law Tripos,3,0,0,0,7,Female
006137,Magdalene,Law Tripos,3,0,0,0,7,Male
006138,Magdalene,Law Tripos,3,0,0,0,6,Female
006139,Magdalene,Linguistics Tripos,1,0,0,0,8,Male
006140,Magdalene,Linguistics Tripos,1,0,0,0,10,Female
006141,Magdalene,Linguistics Tripos,2,0,0,0,9,Male
006142,Magdalene,Linguistics Tripos,2,0,0,0,7,Female
006143,Magdalene,Linguistics Tripos,3,0,0,0,8,Female
006144,Magdalene,Linguistics Tripos,3,0,0,0,6,Female
006145,Magdalene,Mathematical Tripos,1,0,0,0,4,Male
006146,Magdalene,Mathematical Tripos,1,0,0,0,5,Female
006147,Magdalene,Mathematical Tripos,1,0,0,0,6,Female
006148,Magdalene,Mathematical Tripos,1,0,0,0,6,Female
006149,Magdalene,Mathematical Tripos,2,0,0,0,4,Male
006150,Magdalene,Mathematical Tripos,2,0,0,0,6,Male
006151,Magdalene,Mathematical Tripos,2,0,0,0,5,Male
006152,Magdalene,Mathematical Tripos,2,0,0,0,7,Male
006153,Magdalene,Mathematical Tripos,3,0,0,0,9,Male
006154,Magdalene,Mathematical Tripos,3,0,0,0,4,Male
006155,Magdalene,Mathematical Tripos,3,0,0,0,3,Male
006156,Magdalene,Mathematical Tripos,3,0,0,0,5,Male
006157,Magdalene,Mathematical Tripos,4,0,0,0,4,Male
006158,Magdalene,Medicine,1,0,0,0,8,Female
006159,Magdalene,Medicine,1,0,0,0,6,Female
006160,Magdalene,Medicine,1,0,0,0,8,Male
006161,Magdalene,Medicine,1,0,0,0,8,Male
006162,Magdalene,Medicine,1,0,0,0,5,Male
006163,Magdalene,Medicine,1,0,0,0,4,Female
006164,Magdalene,Medicine,1,0,0,0,6,Female
006165,Magdalene,Medicine,2,0,0,0,8,Female
006166,Magdalene,Medicine,2,0,0,0,4,Female
006167,Magdalene,Medicine,2,0,0,0,6,Male
006168,Magdalene,Medicine,2,0,0,0,5,Male
006169,Magdalene,Medicine,2,0,0,0,6,Female
006170,Magdalene,Medicine,2,0,0,0,7,Female
006171,Magdalene,Medicine,2,0,0,0,8,Male
006172,Magdalene,Medicine,3,0,0,0,6,Female
006173,Magdalene,Medicine,3,0,0,0,7,Female
006174,Magdalene,Medicine,3,0,0,0,9,Male
006175,Magdalene,Medicine,3,0,0,0,6,Female
006176,Magdalene,Medicine,3,0,0,0,8,Male
006177,Magdalene,Medicine,3,0,0,0,5,Male
006178,Magdalene,Medicine,3,0,0,0,6,Male
006179,Magdalene,Medicine,4,0,0,0,9,Male
006180,Magdalene,Medicine,4,0,0,0,5,Female
006181,Magdalene,Medicine,4,0,0,0,7,Female
006182,Magdalene,Medicine,4,0,0,0,6,Female
006183,Magdalene,Medicine,4,0,0,0,7,Male
006184,Magdalene,Medicine,4,0,0,0,8,Male
006185,Magdalene,Medicine,4,0,0,0,8,Male
006186,Magdalene,Mod & Med Langs Tripos,1,0,0,0,8,Female
006187,Magdalene,Mod & Med Langs Tripos,1,0,0,0,9,Female
006188,Magdalene,Mod & Med Langs Tripos,1,0,0,0,8,Female
006189,Magdalene,Mod & Med Langs Tripos,1,0,0,0,5,Female
006190,Magdalene,Mod & Med Langs Tripos,1,0,0,0,6,Male
006191,Magdalene,Mod & Med Langs Tripos,2,0,0,0,7,Female
006192,Magdalene,Mod & Med Langs Tripos,2,0,0,0,6,Female
006193,Magdalene,Mod & Med Langs Tripos,2,0,0,0,7,Male
006194,Magdalene,Mod & Med Langs Tripos,2,0,0,0,8,Female
006195,Magdalene,Mod & Med Langs Tripos,2,0,0,0,7,Male
006196,Magdalene,Mod & Med Langs Tripos,4,0,0,0,7,Female
006197,Magdalene,Mod & Med Langs Tripos,4,0,0,0,7,Female
006198,Magdalene,Mod & Med Langs Tripos,4,0,0,0,8,Female
006199,Magdalene,Mod & Med Langs Tripos,4,0,0,0,8,Female
006200,Magdalene,Mod & Med Langs Tripos,4,0,0,0,8,Female
006201,Magdalene,Music Tripos,1,0,0,0,10,Male
006202,Magdalene,Music Tripos,2,0,0,0,9,Male
006203,Magdalene,Music Tripos,3,0,0,0,7,Male
006204,Magdalene,Natural Sciences Tripos,1,0,0,0,7,Male
006205,Magdalene,Natural Sciences Tripos,1,0,0,0,6,Female
006206,Magdalene,Natural Sciences Tripos,1,0,0,0,5,Female
006207,Magdalene,Natural Sciences Tripos,1,0,0,0,4,Female
006208,Magdalene,Natural Sciences Tripos,1,0,0,0,6,Female
006209,Magdalene,Natural Sciences Tripos,1,0,0,0,6,Female
006210,Magdalene,Natural Sciences Tripos,1,0,0,0,8,Male
006211,Magdalene,Natural Sciences Tripos,1,0,0,0,5,Male
006212,Magdalene,Natural Sciences Tripos,1,0,0,0,3,Male
006213,Magdalene,Natural Sciences Tripos,1,0,0,0,4,Female
006214,Magdalene,Natural Sciences Tripos,1,0,0,0,5,Male
006215,Magdalene,Natural Sciences Tripos,1,0,0,0,4,Female
006216,Magdalene,Natural Sciences Tripos,2,0,0,0,4,Female
006217,Magdalene,Natural Sciences Tripos,2,0,0,0,9,Male
006218,Magdalene,Natural Sciences Tripos,2,0,0,0,7,Male
006219,Magdalene,Natural Sciences Tripos,2,0,0,0,7,Female
006220,Magdalene,Natural Sciences Tripos,2,0,0,0,5,Male
006221,Magdalene,Natural Sciences Tripos,2,0,0,0,5,Male
006222,Magdalene,Natural Sciences Tripos,2,0,0,0,5,Male
006223,Magdalene,Natural Sciences Tripos,2,0,0,0,4,Male
006224,Magdalene,Natural Sciences Tripos,2,0,0,0,7,Male
006225,Magdalene,Natural Sciences Tripos,2,0,0,0,7,Male
006226,Magdalene,Natural Sciences Tripos,2,0,0,0,5,Female
006227,Magdalene,Natural Sciences Tripos,2,0,0,0,6,Female
006228,Magdalene,Natural Sciences Tripos,3,0,0,0,3,Female
006229,Magdalene,Natural Sciences Tripos,3,0,0,0,7,Male
006230,Magdalene,Natural Sciences Tripos,3,0,0,0,5,Female
006231,Magdalene,Natural Sciences Tripos,3,0,0,0,4,Male
006232,Magdalene,Natural Sciences Tripos,3,0,0,0,7,Female
006233,Magdalene,Natural Sciences Tripos,3,0,0,0,7,Male
006234,Magdalene,Natural Sciences Tripos,3,0,0,0,6,Female
006235,Magdalene,Natural Sciences Tripos,3,0,0,0,4,Male
006236,Magdalene,Natural Sciences Tripos,3,0,0,0,7,Female
006237,Magdalene,Natural Sciences Tripos,3,0,0,0,4,Female
006238,Magdalene,Natural Sciences Tripos,3,0,0,0,5,Female
006239,Magdalene,Natural Sciences Tripos,3,0,0,0,7,Male
006240,Magdalene,Natural Sciences Tripos,4,0,0,0,6,Male
006241,Magdalene,Natural Sciences Tripos,4,0,0,0,5,Female
006242,Magdalene,Natural Sciences Tripos,4,0,0,0,6,Female
006243,Magdalene,Natural Sciences Tripos,4,0,0,0,5,Male
006244,Magdalene,Natural Sciences Tripos,4,0,0,0,5,Male
006245,Magdalene,Natural Sciences Tripos,4,0,0,0,5,Male
006246,Magdalene,Natural Sciences Tripos,4,0,0,0,5,Male
006247,Magdalene,Natural Sciences Tripos,4,0,0,0,5,Female
006248,Magdalene,Philosophy Tripos,1,0,0,0,8,Male
006249,Magdalene,Philosophy Tripos,2,0,0,0,8,Male
006250,Magdalene,Philosophy Tripos,3,0,0,0,8,Female
006251,Magdalene,Psych & Behav Sciences Tripos,1,0,0,0,9,Male
006252,Magdalene,Psych & Behav Sciences Tripos,1,0,0,0,9,Female
006253,Magdalene,Psych & Behav Sciences Tripos,1,0,0,0,10,Female
006254,Magdalene,Psych & Behav Sciences Tripos,2,0,0,0,8,Female
006255,Magdalene,Psych & Behav Sciences Tripos,2,0,0,0,7,Female
006256,Magdalene,Psych & Behav Sciences Tripos,2,0,0,0,7,Female
006257,Magdalene,Psych & Behav Sciences Tripos,3,0,0,0,9,Female
006258,Magdalene,Psych & Behav Sciences Tripos,3,0,0,0,8,Female
006259,Magdalene,Psych & Behav Sciences Tripos,3,0,0,0,8,Female
006260,Magdalene,"Theo,Relig,&Philo of Re Tripos",1,0,0,0,5,Female
006261,Magdalene,"Theo,Relig,&Philo of Re Tripos",1,0,0,0,7,Female
006262,Magdalene,"Theo,Relig,&Philo of Re Tripos",2,0,0,0,5,Male
006263,Magdalene,"Theo,Relig,&Philo of Re Tripos",2,0,0,0,5,Male
006264,Magdalene,"Theo,Relig,&Philo of Re Tripos",3,0,0,0,8,Female
006265,Magdalene,"Theo,Relig,&Philo of Re Tripos",3,0,0,0,7,Female
006266,Magdalene,Veterinary Medicine,1,0,0,0,6,Female
006267,Magdalene,Veterinary Medicine,1,0,0,0,8,Female
006268,Magdalene,Veterinary Medicine,1,0,0,0,6,Female
006269,Magdalene,Veterinary Medicine,2,0,0,0,7,Female
006270,Magdalene,Veterinary Medicine,2,0,0,0,7,Female
006271,Magdalene,Veterinary Medicine,2,0,0,0,9,Female
006272,Magdalene,Veterinary Medicine,3,0,0,0,5,Female
006273,Magdalene,Veterinary Medicine,3,0,0,0,7,Female
006274,Magdalene,Veterinary Medicine,3,0,0,0,7,Female
006275,Magdalene,Veterinary Medicine,4,0,0,0,6,Female
006276,Magdalene,Veterinary Medicine,4,0,0,0,7,Female
006277,Magdalene,Veterinary Medicine,4,0,0,0,7,Female
006278,Murray Edwards,Architecture Tripos,1,0,0,0,7,Female
006279,Murray Edwards,Architecture Tripos,2,0,0,0,9,Female
006280,Murray Edwards,Architecture Tripos,3,0,0,0,6,Female
006281,Murray Edwards,Asian & Middle Eastern Studies,1,0,0,0,4,Female
006282,Murray Edwards,Asian & Middle Eastern Studies,2,0,0,0,6,Female
006283,Murray Edwards,Asian & Middle Eastern Studies,3,0,0,0,7,Female
006284,Murray Edwards,Chem Eng via Nat Sciences,1,0,0,0,8,Female
006285,Murray Edwards,Chem Eng via Nat Sciences,2,0,0,0,5,Female
006286,Murray Edwards,Chem Eng via Nat Sciences,3,0,0,0,5,Female
006287,Murray Edwards,Classical Tripos,1,0,0,0,5,Female
006288,Murray Edwards,Classical Tripos,1,0,0,0,8,Female
006289,Murray Edwards,Classical Tripos,2,0,0,0,7,Female
006290,Murray Edwards,Classical Tripos,2,0,0,0,7,Female
006291,Murray Edwards,Classical Tripos,3,0,0,0,7,Female
006292,Murray Edwards,Classical Tripos,3,0,0,0,8,Female
006293,Murray Edwards,Computer Science Tripos,1,0,0,0,4,Female
006294,Murray Edwards,Computer Science Tripos,1,0,0,0,4,Female
006295,Murray Edwards,Computer Science Tripos,1,0,0,0,6,Female
006296,Murray Edwards,Computer Science Tripos,1,0,0,0,5,Female
006297,Murray Edwards,Computer Science Tripos,1,0,0,0,7,Female
006298,Murray Edwards,Computer Science Tripos,2,0,0,0,4,Female
006299,Murray Edwards,Computer Science Tripos,2,0,0,0,4,Female
006300,Murray Edwards,Computer Science Tripos,2,0,0,0,7,Female
006301,Murray Edwards,Computer Science Tripos,2,0,0,0,2,Female
006302,Murray Edwards,Computer Science Tripos,2,0,0,0,5,Female
006303,Murray Edwards,Computer Science Tripos,3,0,0,0,4,Female
006304,Murray Edwards,Computer Science Tripos,3,0,0,0,6,Female
006305,Murray Edwards,Computer Science Tripos,3,0,0,0,6,Female
006306,Murray Edwards,Computer Science Tripos,3,0,0,0,2,Female
006307,Murray Edwards,Computer Science Tripos,3,0,0,0,4,Female
006308,Murray Edwards,Economics Tripos,1,0,0,0,7,Female
006309,Murray Edwards,Economics Tripos,1,0,0,0,4,Female
006310,Murray Edwards,Economics Tripos,1,0,0,0,6,Female
006311,Murray Edwards,Economics Tripos,1,0,0,0,7,Female
006312,Murray Edwards,Economics Tripos,1,0,0,0,5,Female
006313,Murray Edwards,Economics Tripos,2,0,0,0,7,Female
006314,Murray Edwards,Economics Tripos,2,0,0,0,6,Female
006315,Murray Edwards,Economics Tripos,2,0,0,0,6,Female
006316,Murray Edwards,Economics Tripos,2,0,0,0,9,Female
006317,Murray Edwards,Economics Tripos,2,0,0,0,6,Female
006318,Murray Edwards,Economics Tripos,3,0,0,0,5,Female
006319,Murray Edwards,Economics Tripos,3,0,0,0,8,Female
006320,Murray Edwards,Economics Tripos,3,0,0,0,10,Female
006321,Murray Edwards,Economics Tripos,3,0,0,0,5,Female
006322,Murray Edwards,Economics Tripos,3,0,0,0,6,Female
006323,Murray Edwards,Engineering Tripos,1,0,0,0,7,Female
006324,Murray Edwards,Engineering Tripos,1,0,0,0,6,Female
006325,Murray Edwards,Engineering Tripos,1,0,0,0,6,Female
006326,Murray Edwards,Engineering Tripos,1,0,0,0,4,Female
006327,Murray Edwards,Engineering Tripos,2,0,0,0,3,Female
006328,Murray Edwards,Engineering Tripos,2,0,0,0,5,Female
006329,Murray Edwards,Engineering Tripos,2,0,0,0,7,Female
006330,Murray Edwards,Engineering Tripos,2,0,0,0,4,Female
006331,Murray Edwards,Engineering Tripos,3,0,0,0,4,Female
006332,Murray Edwards,Engineering Tripos,3,0,0,0,8,Female
006333,Murray Edwards,Engineering Tripos,3,0,0,0,8,Female
006334,Murray Edwards,Engineering Tripos,3,0,0,0,5,Female
006335,Murray Edwards,Engineering Tripos,4,0,0,0,3,Female
006336,Murray Edwards,Engineering Tripos,4,0,0,0,4,Female
006337,Murray Edwards,Engineering Tripos,4,0,0,0,4,Female
006338,Murray Edwards,Engineering Tripos,4,0,0,0,8,Female
006339,Murray Edwards,English Tripos,1,0,0,0,7,Female
006340,Murray Edwards,English Tripos,1,0,0,0,7,Female
006341,Murray Edwards,English Tripos,1,0,0,0,6,Female
006342,Murray Edwards,English Tripos,1,0,0,0,7,Female
006343,Murray Edwards,English Tripos,1,0,0,0,8,Female
006344,Murray Edwards,English Tripos,1,0,0,0,8,Female
006345,Murray Edwards,English Tripos,1,0,0,0,9,Female
006346,Murray Edwards,English Tripos,1,0,0,0,8,Female
006347,Murray Edwards,English Tripos,2,0,0,0,9,Female
006348,Murray Edwards,English Tripos,2,0,0,0,10,Female
006349,Murray Edwards,English Tripos,2,0,0,0,6,Female
006350,Murray Edwards,English Tripos,2,0,0,0,8,Female
006351,Murray Edwards,English Tripos,2,0,0,0,7,Female
006352,Murray Edwards,English Tripos,2,0,0,0,8,Female
006353,Murray Edwards,English Tripos,2,0,0,0,8,Female
006354,Murray Edwards,English Tripos,2,0,0,0,9,Female
006355,Murray Edwards,English Tripos,3,0,0,0,9,Female
006356,Murray Edwards,English Tripos,3,0,0,0,11,Female
006357,Murray Edwards,English Tripos,3,0,0,0,5,Female
006358,Murray Edwards,English Tripos,3,0,0,0,6,Female
006359,Murray Edwards,English Tripos,3,0,0,0,9,Female
006360,Murray Edwards,English Tripos,3,0,0,0,8,Female
006361,Murray Edwards,English Tripos,3,0,0,0,8,Female
006362,Murray Edwards,English Tripos,3,0,0,0,9,Female
006363,Murray Edwards,Geographical Tripos,1,0,0,0,7,Female
006364,Murray Edwards,Geographical Tripos,1,0,0,0,7,Female
006365,Murray Edwards,Geographical Tripos,1,0,0,0,6,Female
006366,Murray Edwards,Geographical Tripos,2,0,0,0,9,Female
006367,Murray Edwards,Geographical Tripos,2,0,0,0,6,Female
006368,Murray Edwards,Geographical Tripos,2,0,0,0,8,Female
006369,Murray Edwards,Geographical Tripos,3,0,0,0,5,Female
006370,Murray Edwards,Geographical Tripos,3,0,0,0,11,Female
006371,Murray Edwards,Geographical Tripos,3,0,0,0,8,Female
006372,Murray Edwards,Historical Tripos,1,0,0,0,5,Female
006373,Murray Edwards,Historical Tripos,1,0,0,0,9,Female
006374,Murray Edwards,Historical Tripos,1,0,0,0,9,Female
006375,Murray Edwards,Historical Tripos,1,0,0,0,9,Female
006376,Murray Edwards,Historical Tripos,1,0,0,0,9,Female
006377,Murray Edwards,Historical Tripos,2,0,0,0,6,Female
006378,Murray Edwards,Historical Tripos,2,0,0,0,9,Female
006379,Murray Edwards,Historical Tripos,2,0,0,0,7,Female
006380,Murray Edwards,Historical Tripos,2,0,0,0,9,Female
006381,Murray Edwards,Historical Tripos,2,0,0,0,10,Female
006382,Murray Edwards,Historical Tripos,3,0,0,0,8,Female
006383,Murray Edwards,Historical Tripos,3,0,0,0,7,Female
006384,Murray Edwards,Historical Tripos,3,0,0,0,8,Female
006385,Murray Edwards,Historical Tripos,3,0,0,0,8,Female
006386,Murray Edwards,Historical Tripos,3,0,0,0,6,Female
006387,Murray Edwards,History & Politics Tripos,1,0,0,0,8,Female
006388,Murray Edwards,History & Politics Tripos,1,0,0,0,6,Female
006389,Murray Edwards,History & Politics Tripos,2,0,0,0,9,Female
006390,Murray Edwards,History & Politics Tripos,2,0,0,0,8,Female
006391,Murray Edwards,History & Politics Tripos,3,0,0,0,7,Female
006392,Murray Edwards,History & Politics Tripos,3,0,0,0,7,Female
006393,Murray Edwards,History and Mod Lang Tripos,1,0,0,0,11,Female
006394,Murray Edwards,History and Mod Lang Tripos,2,0,0,0,7,Female
006395,Murray Edwards,History and Mod Lang Tripos,4,0,0,0,7,Female
006396,Murray Edwards,History of Art Tripos,1,0,0,0,7,Female
006397,Murray Edwards,History of Art Tripos,1,0,0,0,9,Female
006398,Murray Edwards,History of Art Tripos,2,0,0,0,12,Female
006399,Murray Edwards,History of Art Tripos,2,0,0,0,6,Female
006400,Murray Edwards,History of Art Tripos,3,0,0,0,7,Female
006401,Murray Edwards,History of Art Tripos,3,0,0,0,9,Female
006402,Murray Edwards,"Hum, Soc & Pol Sciences Tripos",1,0,0,0,7,Female
006403,Murray Edwards,"Hum, Soc & Pol Sciences Tripos",1,0,0,0,7,Female
006404,Murray Edwards,"Hum, Soc & Pol Sciences Tripos",1,0,0,0,8,Female
006405,Murray Edwards,"Hum, Soc & Pol Sciences Tripos",1,0,0,0,7,Female
006406,Murray Edwards,"Hum, Soc & Pol Sciences Tripos",1,0,0,0,8,Female
006407,Murray Edwards,"Hum, Soc & Pol Sciences Tripos",1,0,0,0,10,Female
006408,Murray Edwards,"Hum, Soc & Pol Sciences Tripos",1,0,0,0,6,Female
006409,Murray Edwards,"Hum, Soc & Pol Sciences Tripos",1,0,0,0,6,Female
006410,Murray Edwards,"Hum, Soc & Pol Sciences Tripos",2,0,0,0,8,Female
006411,Murray Edwards,"Hum, Soc & Pol Sciences Tripos",2,0,0,0,7,Female
006412,Murray Edwards,"Hum, Soc & Pol Sciences Tripos",2,0,0,0,8,Female
006413,Murray Edwards,"Hum, Soc & Pol Sciences Tripos",2,0,0,0,6,Female
006414,Murray Edwards,"Hum, Soc & Pol Sciences Tripos",2,0,0,0,10,Female
006415,Murray Edwards,"Hum, Soc & Pol Sciences Tripos",2,0,0,0,9,Female
006416,Murray Edwards,"Hum, Soc & Pol Sciences Tripos",2,0,0,0,7,Female
006417,Murray Edwards,"Hum, Soc & Pol Sciences Tripos",2,0,0,0,5,Female
006418,Murray Edwards,"Hum, Soc & Pol Sciences Tripos",3,0,0,0,8,Female
006419,Murray Edwards,"Hum, Soc & Pol Sciences Tripos",3,0,0,0,9,Female
006420,Murray Edwards,"Hum, Soc & Pol Sciences Tripos",3,0,0,0,8,Female
006421,Murray Edwards,"Hum, Soc & Pol Sciences Tripos",3,0,0,0,8,Female
006422,Murray Edwards,"Hum, Soc & Pol Sciences Tripos",3,0,0,0,7,Female
006423,Murray Edwards,"Hum, Soc & Pol Sciences Tripos",3,0,0,0,9,Female
006424,Murray Edwards,"Hum, Soc & Pol Sciences Tripos",3,0,0,0,6,Female
006425,Murray Edwards,"Hum, Soc & Pol Sciences Tripos",3,0,0,0,8,Female
006426,Murray Edwards,Land Economy Tripos,1,0,0,0,7,Female
006427,Murray Edwards,Land Economy Tripos,1,0,0,0,6,Female
006428,Murray Edwards,Land Economy Tripos,2,0,0,0,6,Female
006429,Murray Edwards,Land Economy Tripos,2,0,0,0,5,Female
006430,Murray Edwards,Land Economy Tripos,3,0,0,0,9,Female
006431,Murray Edwards,Land Economy Tripos,3,0,0,0,8,Female
006432,Murray Edwards,Law Tripos,1,0,0,0,6,Female
006433,Murray Edwards,Law Tripos,1,0,0,0,7,Female
006434,Murray Edwards,Law Tripos,1,0,0,0,7,Female
006435,Murray Edwards,Law Tripos,1,0,0,0,4,Female
006436,Murray Edwards,Law Tripos,1,0,0,0,6,Female
006437,Murray Edwards,Law Tripos,2,0,0,0,5,Female
006438,Murray Edwards,Law Tripos,2,0,0,0,7,Female
006439,Murray Edwards,Law Tripos,2,0,0,0,6,Female
006440,Murray Edwards,Law Tripos,2,0,0,0,7,Female
006441,Murray Edwards,Law Tripos,2,0,0,0,4,Female
006442,Murray Edwards,Law Tripos,3,0,0,0,6,Female
006443,Murray Edwards,Law Tripos,3,0,0,0,6,Female
